user_id,isbn,rating
69378,0971880107,2.0674071311950684
70153,0971880107,3.0055336952209473
71162,0971880107,3.3061909675598145
71464,0971880107,2.9756274223327637
72030,0971880107,2.525242328643799
74910,0971880107,3.5801610946655273
79738,0971880107,2.977327346801758
83469,0971880107,2.9756274223327637
84682,0971880107,3.319922924041748
89867,0971880107,1.489398717880249
91254,0971880107,2.5477709770202637
92727,0971880107,1.6294541358947754
98655,0971880107,2.292788028717041
104268,0971880107,3.9442877769470215
111433,0971880107,2.9756274223327637
114434,0971880107,2.525242328643799
121070,0971880107,3.79314923286438
127619,0971880107,2.782205104827881
128447,0971880107,2.767169952392578
130915,0971880107,3.4903626441955566
133645,0971880107,3.137000799179077
136139,0971880107,2.767233371734619
136237,0971880107,1.4801526069641113
141842,0971880107,2.5673060417175293
142600,0971880107,3.207576274871826
144133,0971880107,2.4850058555603027
148191,0971880107,2.367250919342041
150657,0971880107,1.8653407096862793
157783,0971880107,2.529618263244629
159720,0971880107,2.252272129058838
160241,0971880107,3.1140694618225098
161726,0971880107,2.77009916305542
171506,0971880107,3.0997347831726074
172406,0971880107,3.110438823699951
173190,0971880107,2.2237401008605957
173315,0971880107,2.485347270965576
174657,0971880107,3.3392786979675293
175254,0971880107,2.6787238121032715
178072,0971880107,3.841102123260498
179791,0971880107,4.727292060852051
180149,0971880107,2.525242328643799
180447,0971880107,3.1326255798339844
180795,0971880107,3.4157323837280273
181316,0971880107,3.0918173789978027
190885,0971880107,1.984346866607666
191214,0971880107,2.9410977363586426
197550,0971880107,4.774319648742676
198045,0971880107,3.286665439605713
201521,0971880107,1.9401307106018066
204652,0971880107,2.8968253135681152
208478,0971880107,3.161220073699951
209486,0971880107,3.5616793632507324
210695,0971880107,2.2027084827423096
216262,0971880107,2.746028423309326
216397,0971880107,3.8680062294006348
219132,0971880107,3.203408718109131
219949,0971880107,2.9233736991882324
225832,0971880107,2.8568882942199707
230436,0971880107,2.9756274223327637
233451,0971880107,3.2327208518981934
233857,0971880107,3.13478946685791
233871,0971880107,2.5449719429016113
234784,0971880107,2.88800048828125
234925,0971880107,4.200092792510986
235506,0971880107,4.476321220397949
235698,0971880107,2.525242328643799
237283,0971880107,2.782205104827881
239847,0971880107,2.7568812370300293
240541,0971880107,2.653663158416748
242639,0971880107,2.803955554962158
245829,0971880107,2.5819573402404785
246344,0971880107,2.782205104827881
248566,0971880107,3.1698107719421387
249827,0971880107,3.570547580718994
254589,0971880107,2.525242328643799
258675,0971880107,2.525242328643799
260897,0971880107,2.2523512840270996
261015,0971880107,3.3057031631469727
263078,0971880107,4.3004679679870605
263979,0971880107,2.525242328643799
264415,0971880107,3.3442654609680176
267881,0971880107,2.8159823417663574
269607,0971880107,2.9976253509521484
269852,0971880107,2.9406700134277344
271364,0971880107,2.5141725540161133
22463,0345402871,7.092952728271484
28731,0345402871,7.128238677978516
35945,0345402871,6.758749961853027
37511,0345402871,6.965122222900391
41084,0345402871,7.652670860290527
55892,0345402871,7.2310380935668945
67244,0345402871,6.941340446472168
86680,0345402871,6.139156341552734
107244,0345402871,9.070090293884277
170154,0345402871,6.40835428237915
204591,0345402871,6.221258163452148
234162,0345402871,6.609111785888672
234672,0345402871,7.491971492767334
236235,0345402871,8.71084213256836
267377,0345402871,7.063871383666992
275195,0345402871,7.950770378112793
1848,0345417623,7.827877998352051
10470,0345417623,7.492851257324219
16551,0345417623,6.395005226135254
19085,0345417623,7.863678932189941
30594,0345417623,6.373251914978027
32188,0345417623,7.290622711181641
58351,0345417623,8.161602973937988
61935,0345417623,6.683407783508301
67236,0345417623,7.149123191833496
80538,0345417623,7.738785743713379
103176,0345417623,6.876772880554199
105925,0345417623,7.119091987609863
106007,0345417623,7.955571174621582
110700,0345417623,7.945496559143066
115435,0345417623,8.243287086486816
119205,0345417623,6.655569076538086
132392,0345417623,7.028498649597168
133462,0345417623,6.742658615112305
135149,0345417623,7.056652069091797
152015,0345417623,6.742658615112305
161385,0345417623,8.000089645385742
165253,0345417623,5.771878242492676
179843,0345417623,7.930699348449707
185006,0345417623,7.454425811767578
191049,0345417623,5.1088175773620605
192479,0345417623,8.121451377868652
197272,0345417623,6.965641021728516
210035,0345417623,7.987512588500977
225989,0345417623,7.343945503234863
227305,0345417623,6.881081581115723
231518,0345417623,7.66203498840332
234879,0345417623,6.135244369506836
235498,0345417623,8.375225067138672
240660,0345417623,6.5574445724487305
248468,0345417623,7.158819198608398
249058,0345417623,7.609891891479492
254303,0345417623,5.782426357269287
266678,0345417623,6.945461273193359
266819,0345417623,6.568336486816406
22255,0312978383,6.770780563354492
31040,0312978383,7.093614101409912
61901,0312978383,8.31613540649414
135317,0312978383,6.787850856781006
135965,0312978383,8.155525207519531
147978,0312978383,7.64880895614624
17,0425099148,5.50234842300415
180975,0553264990,7.361838340759277
25981,0553278398,4.214322090148926
37168,0553278398,8.418784141540527
234672,0553278398,7.416052341461182
98930,0684823802,6.229289531707764
17,0891075275,6.558565139770508
141493,0891075275,9.606358528137207
162639,0891075275,9.712910652160645
175815,0891075275,6.934115409851074
136255,0891076182,5.096686363220215
151373,0891076182,5.789026260375977
161903,0891076182,5.760952949523926
119027,0375759778,5.391251564025879
235867,0375759778,6.593167304992676
101606,0425163091,7.377744674682617
122519,0375406328,6.696514129638672
237856,0375406328,7.298581123352051
2766,0446310786,8.813169479370117
8253,0446310786,10.111490249633789
13850,0446310786,9.924629211425781
17950,0446310786,6.689274787902832
45340,0446310786,8.340511322021484
46443,0446310786,8.99864387512207
49204,0446310786,9.085762023925781
55187,0446310786,9.550596237182617
57398,0446310786,9.100067138671875
59038,0446310786,10.777968406677246
63545,0446310786,8.721464157104492
72886,0446310786,8.420831680297852
89874,0446310786,9.222970962524414
98440,0446310786,10.231285095214844
98468,0446310786,9.148002624511719
101126,0446310786,7.230458736419678
104657,0446310786,9.495304107666016
117577,0446310786,7.638584613800049
129641,0446310786,9.493993759155273
137746,0446310786,9.422077178955078
138543,0446310786,9.166021347045898
157851,0446310786,8.420831680297852
160509,0446310786,8.830209732055664
168047,0446310786,10.015411376953125
178953,0446310786,9.574607849121094
181176,0446310786,8.668270111083984
184299,0446310786,9.14077377319336
192353,0446310786,9.509896278381348
204494,0446310786,8.420831680297852
204762,0446310786,8.420831680297852
209160,0446310786,8.775110244750977
209516,0446310786,10.517147064208984
209724,0446310786,8.125846862792969
209789,0446310786,8.420831680297852
226847,0446310786,9.182512283325195
234205,0446310786,8.916650772094727
235030,0446310786,8.366601943969727
236058,0446310786,9.306001663208008
240567,0446310786,7.9277215003967285
246759,0446310786,5.228292465209961
251422,0446310786,8.5237398147583
251844,0446310786,8.746551513671875
261611,0446310786,7.21832799911499
2766,0449005615,7.78562068939209
11676,0449005615,7.363639831542969
25981,0449005615,4.8447675704956055
28945,0449005615,6.595747947692871
65791,0449005615,6.63185977935791
88738,0449005615,8.474127769470215
94542,0449005615,7.379865646362305
95173,0449005615,6.701123237609863
124175,0449005615,7.9259443283081055
125222,0449005615,7.379865646362305
126604,0449005615,6.96354866027832
127359,0449005615,7.856405258178711
132686,0449005615,7.5074357986450195
135149,0449005615,7.698276519775391
148263,0449005615,9.159375190734863
174807,0449005615,7.379865646362305
180314,0449005615,7.4881181716918945
204783,0449005615,7.924751281738281
206107,0449005615,5.561812400817871
208510,0449005615,7.495713233947754
214223,0449005615,7.379865646362305
240710,0449005615,6.7998199462890625
269280,0449005615,7.379865646362305
277722,0449005615,7.863529205322266
20462,0060168013,8.20281982421875
36554,0060168013,9.612163543701172
149667,0060168013,8.087285995483398
223096,0060168013,8.217998504638672
258147,0060168013,9.340145111083984
105904,0061099686,6.806028842926025
142579,0061099686,7.4253058433532715
47316,0553582909,7.6638336181640625
204524,0553582909,6.877928256988525
22045,0671888587,6.495348930358887
25981,0671888587,3.5558958053588867
39440,0671888587,6.120095252990723
59269,0671888587,6.450566291809082
168702,0671888587,6.347140312194824
173481,0671888587,5.218818664550781
264031,0671888587,7.428948402404785
264082,0671888587,4.125216484069824
39662,0553582747,4.899248123168945
49377,0553582747,7.0289201736450195
90657,0553582747,5.307162284851074
106849,0553582747,9.611576080322266
108405,0553582747,7.383358955383301
110973,0553582747,8.089844703674316
128732,0553582747,7.492795944213867
165267,0553582747,6.6421003341674805
170997,0553582747,6.848313331604004
171968,0553582747,8.074125289916992
218836,0553582747,5.348786354064941
232736,0553582747,7.849733352661133
241666,0553582747,7.0287017822265625
248594,0553582747,6.950984954833984
8870,0425182908,3.800818920135498
16010,0425182908,3.710139751434326
19570,0425182908,3.1811938285827637
30035,0425182908,1.7785429954528809
45315,0425182908,2.769951343536377
82842,0425182908,3.657810688018799
83287,0425182908,5.383113384246826
88278,0425182908,2.88230562210083
108405,0425182908,4.250776767730713
128742,0425182908,4.229479789733887
195386,0425182908,2.5805134773254395
201568,0425182908,4.9766764640808105
244484,0425182908,3.653351306915283
256407,0425182908,4.389425754547119
18979,042518630X,4.851485729217529
23624,042518630X,5.498601913452148
42256,042518630X,6.379612445831299
72238,042518630X,6.83349084854126
98391,042518630X,8.622644424438477
153662,042518630X,8.196483612060547
227520,042518630X,7.834981441497803
91103,0440223571,6.073812484741211
94385,0440223571,5.68952751159668
101422,0440223571,6.388477325439453
240144,0440223571,8.012673377990723
35859,0842342702,6.999925136566162
67627,0842342702,7.394517421722412
68984,0842342702,5.477931976318359
108306,0842342702,5.10241174697876
135855,0842342702,7.402842998504639
246230,0842342702,8.025708198547363
251003,0842342702,7.1404290199279785
251501,0842342702,6.5016560554504395
260974,0842342702,6.5016560554504395
51,0440225701,6.749223709106445
6866,0440225701,5.667291641235352
32036,0440225701,4.826476097106934
32524,0440225701,6.749223709106445
36286,0440225701,5.949708938598633
43619,0440225701,7.547198295593262
56307,0440225701,7.364152908325195
84882,0440225701,7.259882926940918
119631,0440225701,7.838993072509766
130658,0440225701,3.553173065185547
134247,0440225701,7.663293838500977
137589,0440225701,6.814239501953125
159506,0440225701,7.602934837341309
174726,0440225701,4.587944984436035
207440,0440225701,6.403153419494629
209373,0440225701,6.8300371170043945
224427,0440225701,6.829207420349121
227705,0440225701,7.425566673278809
229011,0440225701,5.916902542114258
231251,0440225701,6.647618293762207
232316,0440225701,6.815428733825684
232945,0440225701,7.513949394226074
233526,0440225701,7.067191123962402
236172,0440225701,6.493935585021973
269614,0440225701,7.376060485839844
277922,0440225701,8.539908409118652
278333,0440225701,6.749223709106445
53,0060914068,8.89289379119873
53,0245542957,7.447583198547363
209229,0380715899,7.239098072052002
58151,0671623249,8.227540969848633
75852,0671623249,7.522086143493652
114655,0671623249,3.667797565460205
255092,0671623249,9.4597806930542
259793,0671623249,7.394098281860352
58252,0679810307,5.248210906982422
75908,0679865691,6.206225395202637
245988,0345260317,5.886847496032715
11718,042511774X,7.115544319152832
111979,042511774X,5.607781410217285
114544,042511774X,5.966988563537598
152186,042511774X,6.971748352050781
152990,042511774X,7.045623779296875
180915,042511774X,5.233058452606201
186848,042511774X,6.803279876708984
223154,042511774X,6.268646240234375
241652,042511774X,5.773921012878418
1650,0804106304,7.095332622528076
1773,0804106304,7.639943599700928
3026,0804106304,6.866739749908447
7958,0804106304,9.03816032409668
11657,0804106304,3.621819019317627
25966,0804106304,8.270088195800781
28204,0804106304,7.961986541748047
30806,0804106304,6.923679351806641
36677,0804106304,7.13857364654541
36907,0804106304,8.895622253417969
45557,0804106304,8.56606388092041
49980,0804106304,7.829169750213623
60707,0804106304,7.362405300140381
68721,0804106304,7.095332622528076
96009,0804106304,7.540872573852539
96357,0804106304,8.2744779586792
106946,0804106304,7.465053558349609
122793,0804106304,9.561376571655273
142970,0804106304,7.639943599700928
144555,0804106304,8.977678298950195
158258,0804106304,7.540872573852539
158559,0804106304,8.0027437210083
168804,0804106304,9.278387069702148
194156,0804106304,7.540872573852539
203213,0804106304,8.104190826416016
212789,0804106304,6.287295341491699
218379,0804106304,6.311255931854248
227422,0804106304,6.824697494506836
229313,0804106304,8.510176658630371
233889,0804106304,8.38334846496582
234622,0804106304,7.598613262176514
244293,0804106304,8.09598445892334
250353,0804106304,6.095340251922607
258270,0804106304,9.316974639892578
264152,0804106304,7.9571990966796875
269566,0804106304,6.499431133270264
270713,0804106304,8.044281959533691
274325,0804106304,7.624121189117432
255679,1853262404,5.401101589202881
118135,1853260053,9.109936714172363
222716,1853260053,9.243156433105469
73,0060938412,6.358023166656494
23869,0060938412,6.783970355987549
7082,0140067477,6.590814590454102
9660,0140067477,7.663311958312988
11676,0140067477,7.225290298461914
32773,0140067477,7.749574661254883
43157,0140067477,8.905313491821289
72532,0140067477,7.244604110717773
74833,0140067477,8.315818786621094
89851,0140067477,7.975403785705566
101731,0140067477,8.364532470703125
132550,0140067477,7.005887985229492
139387,0140067477,8.498001098632812
144120,0140067477,7.404516696929932
169979,0140067477,7.36302375793457
180865,0140067477,7.727038383483887
182442,0140067477,8.555936813354492
197727,0140067477,7.700202465057373
226965,0140067477,8.055023193359375
231393,0140067477,6.892916202545166
238396,0140067477,7.244604110717773
275276,0140067477,8.918600082397461
11451,0345465083,8.015673637390137
44893,0345465083,7.703126907348633
98097,0345465083,7.6609392166137695
119768,0345465083,7.885066986083984
125009,0345465083,7.731122016906738
145412,0345465083,9.190311431884766
190844,0345465083,7.154820442199707
194027,0345465083,7.1930251121521
208890,0345465083,7.636122703552246
218636,0345465083,8.640783309936523
228641,0345465083,7.636122703552246
254160,0345465083,7.510995864868164
11676,1558531025,7.2532854080200195
39281,1558531025,8.142495155334473
53575,1558531025,5.744175910949707
60185,1558531025,8.708539009094238
108379,1558531025,6.745327949523926
128406,1558531025,5.229559898376465
132851,1558531025,5.956089019775391
225087,1558531025,7.985090255737305
233642,1558531025,7.258247375488281
42463,0441783589,7.081082820892334
53174,0441783589,8.710738182067871
62958,0441783589,8.886323928833008
79441,0441783589,7.738572120666504
203955,0441783589,7.056760311126709
207494,0441783589,7.478572368621826
12538,0394895894,7.094837188720703
162855,0394895894,6.433673858642578
193814,0394895894,6.627784729003906
16090,0375410538,6.698511123657227
52112,0375410538,6.5542802810668945
223605,0375410538,7.529597282409668
83,087113375X,6.0685625076293945
244964,0340767936,6.619216442108154
206794,0743403843,6.245219707489014
87,0375509038,7.004781723022461
280,0316769487,6.5371856689453125
7651,0316769487,7.4465107917785645
10134,0316769487,6.783125877380371
13850,0316769487,8.104911804199219
17183,0316769487,6.570685863494873
19127,0316769487,6.5371856689453125
19132,0316769487,6.783125877380371
29570,0316769487,6.571506023406982
42305,0316769487,7.437346458435059
56856,0316769487,7.268978118896484
61854,0316769487,6.588296890258789
62172,0316769487,6.229000091552734
67487,0316769487,6.8088788986206055
74286,0316769487,7.0356926918029785
86290,0316769487,6.179258346557617
102262,0316769487,7.608333587646484
108352,0316769487,6.671339988708496
109779,0316769487,6.660445690155029
112570,0316769487,5.991093635559082
113030,0316769487,8.982078552246094
117073,0316769487,6.783125877380371
123936,0316769487,6.17476749420166
135418,0316769487,6.5371856689453125
139287,0316769487,5.494525909423828
141511,0316769487,6.197166442871094
142623,0316769487,6.722214698791504
174503,0316769487,6.263006687164307
185111,0316769487,7.173468589782715
186570,0316769487,6.2696990966796875
189080,0316769487,6.701001167297363
189939,0316769487,6.5371856689453125
192083,0316769487,6.778621673583984
196133,0316769487,6.464755058288574
200226,0316769487,6.8184027671813965
204864,0316769487,8.009414672851562
211303,0316769487,5.860391616821289
215829,0316769487,5.982421875
217012,0316769487,5.939882278442383
219209,0316769487,7.944740295410156
228021,0316769487,6.596254348754883
240643,0316769487,7.04163932800293
242309,0316769487,5.244028091430664
244359,0316769487,6.40054988861084
247855,0316769487,7.319684028625488
255045,0316769487,6.747583389282227
257145,0316769487,5.012454032897949
268300,0316769487,8.031608581542969
276165,0316769487,8.258838653564453
53808,8445071408,6.764143466949463
136905,8445071408,6.647963047027588
192494,8445071408,7.857001304626465
92,8445071769,7.4115495681762695
136905,8445071777,6.988956928253174
194864,8445071777,8.280980110168457
6575,0679429220,7.014061450958252
12154,0679429220,7.149856090545654
22888,0679429220,8.136362075805664
41084,0679429220,8.060525894165039
52066,0679429220,7.153994083404541
60259,0679429220,7.153994083404541
88412,0679429220,8.372200012207031
106036,0679429220,7.324377536773682
107286,0679429220,7.324377536773682
112001,0679429220,9.859792709350586
113904,0679429220,7.459447383880615
120147,0679429220,7.153994083404541
124717,0679429220,8.173601150512695
168387,0679429220,6.663975238800049
169465,0679429220,6.449351787567139
185176,0679429220,8.094711303710938
198996,0679429220,8.151653289794922
219703,0679429220,7.153994083404541
240236,0679429220,7.142712116241455
241548,0679429220,8.438102722167969
251522,0679429220,7.2864837646484375
36135,0671867156,9.154745101928711
79740,0671867156,5.294585704803467
104636,0671867156,9.312572479248047
110160,0671867156,8.599225997924805
110973,0671867156,8.922773361206055
125519,0671867156,9.45091724395752
162827,0671867156,9.126633644104004
187236,0671867156,7.79142951965332
187801,0671867156,6.241518020629883
204432,0671867156,8.53933048248291
204804,0671867156,9.526638984680176
76151,0312252617,8.450310707092285
278202,0312252617,3.27658748626709
11676,0312261594,5.782792091369629
60028,0312261594,5.357582092285156
89391,0312261594,4.574830055236816
41403,0316748641,7.287692070007324
99,0446677450,7.855603218078613
45557,0446677450,8.930224418640137
62316,0446677450,6.750048637390137
67840,0446677450,9.816991806030273
166123,0446677450,8.621613502502441
208867,0446677450,7.314823150634766
257602,0446677450,7.890783309936523
268622,0446677450,8.009652137756348
274308,0446677450,7.891870498657227
5268,0451166892,7.659967422485352
16782,0451166892,7.644061088562012
55075,0451166892,7.855059623718262
68156,0451166892,7.862181663513184
81394,0451166892,7.468240261077881
82102,0451166892,8.697383880615234
135776,0451166892,6.678871154785156
163851,0451166892,7.500898361206055
172512,0451166892,8.878381729125977
172742,0451166892,8.783658027648926
188685,0451166892,7.839535713195801
189279,0451166892,8.996526718139648
191728,0451166892,6.775363445281982
204790,0451166892,7.970545768737793
209229,0451166892,7.087124824523926
223156,0451166892,8.544119834899902
276755,0451166892,7.390368938446045
231772,0553347594,7.334988594055176
6543,067976397X,7.998244762420654
21484,067976397X,7.610929489135742
28177,067976397X,7.917254447937012
85619,067976397X,6.932841777801514
135831,067976397X,7.926472187042236
149268,067976397X,7.829835414886475
212923,067976397X,8.977546691894531
6563,0786868716,6.787666320800781
12154,0786868716,6.726738929748535
19433,0786868716,6.859046936035156
22625,0786868716,8.789652824401855
23871,0786868716,8.1610746383667
25996,0786868716,6.7488298416137695
28222,0786868716,6.361085891723633
39372,0786868716,7.668622970581055
39773,0786868716,7.022723197937012
60031,0786868716,7.533781051635742
60621,0786868716,8.574808120727539
61901,0786868716,8.232061386108398
87632,0786868716,6.85904598236084
92826,0786868716,6.7326250076293945
100115,0786868716,7.560990333557129
101081,0786868716,6.3820061683654785
108005,0786868716,7.717931747436523
108711,0786868716,7.151020526885986
116223,0786868716,5.82577657699585
121786,0786868716,6.851403713226318
124298,0786868716,7.930682182312012
130263,0786868716,6.899637222290039
132389,0786868716,6.737301826477051
135847,0786868716,7.8429765701293945
142759,0786868716,6.7326250076293945
152651,0786868716,6.6952619552612305
160670,0786868716,6.85904598236084
162538,0786868716,5.985413551330566
164956,0786868716,6.746344566345215
168642,0786868716,6.645196914672852
174918,0786868716,7.98085355758667
179019,0786868716,5.699131011962891
182180,0786868716,7.692502975463867
182993,0786868716,8.19919490814209
201141,0786868716,6.142702102661133
204622,0786868716,7.292838096618652
209685,0786868716,6.584844589233398
216495,0786868716,8.286380767822266
225255,0786868716,6.7326250076293945
226014,0786868716,6.851403713226318
235935,0786868716,7.861207962036133
236283,0786868716,8.762170791625977
241799,0786868716,7.258344650268555
248850,0786868716,8.144909858703613
253871,0786868716,8.097508430480957
253964,0786868716,7.466128349304199
263325,0786868716,7.443859577178955
263560,0786868716,6.022530555725098
270713,0786868716,7.589954376220703
175399,0671864769,6.130797386169434
109,0671521519,5.13305139541626
87141,0312953453,7.017650127410889
10596,0446608653,7.225907802581787
170568,0446608653,8.100385665893555
177838,0446608653,8.145757675170898
254863,0446608653,6.765805721282959
114,0446612545,7.341220378875732
2152,0446612545,6.5288801193237305
17461,0446612545,6.54854679107666
28709,0446612545,6.805489540100098
37311,0446612545,7.755316734313965
37320,0446612545,7.083652496337891
43529,0446612545,6.252434730529785
66789,0446612545,4.030725955963135
104469,0446612545,7.467217445373535
118207,0446612545,7.3803277015686035
159647,0446612545,8.121240615844727
160571,0446612545,7.089759826660156
161250,0446612545,7.276278495788574
183005,0446612545,7.085390090942383
188398,0446612545,7.021586894989014
190925,0446612545,7.394048690795898
201674,0446612545,6.836005210876465
224997,0446612545,6.656455993652344
234165,0446612545,7.568224906921387
266268,0446612545,7.5626373291015625
267703,0446612545,6.660445213317871
114,0446612618,5.450385570526123
223587,0446612618,5.351873397827148
54416,0451208080,7.472700119018555
119027,0451208080,6.902560234069824
131098,0451208080,6.321098327636719
33818,0553584383,5.98444938659668
201359,0553584383,4.376765727996826
223566,0553584383,4.973928451538086
223879,0553584383,6.517618179321289
225886,0553584383,6.56193733215332
3373,0671027360,5.45811653137207
4092,0671027360,6.976180553436279
16106,0671027360,8.58005142211914
29209,0671027360,6.680459022521973
36326,0671027360,4.201641082763672
43687,0671027360,6.537750720977783
44728,0671027360,7.631028175354004
46595,0671027360,7.174675941467285
50225,0671027360,5.704336166381836
53456,0671027360,7.099203109741211
62966,0671027360,8.35610580444336
72575,0671027360,8.3217134475708
85757,0671027360,7.29298210144043
89602,0671027360,5.775543212890625
89874,0671027360,7.979412078857422
91058,0671027360,8.516729354858398
109700,0671027360,8.967519760131836
110912,0671027360,8.93565559387207
127244,0671027360,7.1388750076293945
128332,0671027360,4.608484268188477
129226,0671027360,7.174675941467285
131510,0671027360,7.904945373535156
136762,0671027360,6.0020246505737305
138995,0671027360,8.45250129699707
144742,0671027360,7.71565055847168
145724,0671027360,7.138876914978027
147451,0671027360,7.254811763763428
158226,0671027360,6.805633068084717
187463,0671027360,6.574436664581299
190708,0671027360,7.237924575805664
193499,0671027360,7.423425674438477
194243,0671027360,8.675934791564941
202058,0671027360,7.539876937866211
202379,0671027360,7.737933158874512
202942,0671027360,8.211155891418457
204622,0671027360,7.542051792144775
204777,0671027360,7.869047164916992
209373,0671027360,7.224059104919434
212853,0671027360,8.227884292602539
215794,0671027360,7.1388750076293945
217107,0671027360,9.189186096191406
220339,0671027360,7.1388750076293945
223154,0671027360,6.723897933959961
223849,0671027360,8.312481880187988
226205,0671027360,7.856472969055176
230742,0671027360,6.786122798919678
235282,0671027360,8.026021003723145
240567,0671027360,6.628833770751953
242528,0671027360,7.8537750244140625
245102,0671027360,6.4777960777282715
263877,0671027360,7.280470371246338
272144,0671027360,7.441762447357178
278422,0671027360,7.888711929321289
172406,0812575954,5.632210731506348
29209,0316735736,6.930849075317383
100088,0316735736,9.775223731994629
253964,0316735736,8.072958946228027
3371,0743439740,7.202936172485352
4017,0743439740,8.980916023254395
11676,0743439740,7.088066101074219
20060,0743439740,8.1968994140625
40889,0743439740,7.281157493591309
61901,0743439740,8.637313842773438
125518,0743439740,8.10802936553955
75306,0380619458,6.014430046081543
204864,0380619458,8.662425994873047
268544,0380619458,8.153935432434082
148798,0451406923,8.883783340454102
31826,0671042858,8.754470825195312
81298,0671042858,3.243089199066162
81434,0671042858,7.319729804992676
87051,0671042858,6.873994827270508
107889,0671042858,7.289815902709961
109921,0671042858,7.588525772094727
127036,0671042858,5.469284534454346
130722,0671042858,6.059123992919922
146230,0671042858,7.946252822875977
174375,0671042858,4.346199989318848
181781,0671042858,6.059123992919922
187762,0671042858,7.0161213874816895
221687,0671042858,7.992037773132324
240289,0671042858,6.059123992919922
251651,0671042858,6.059123992919922
255289,0671042858,7.025962829589844
256950,0671042858,5.542254447937012
268639,0671042858,4.98498010635376
274061,0671042858,8.944376945495605
98628,0316778508,6.783822059631348
199562,0743249992,8.447443962097168
230058,0743249992,7.632576942443848
23652,0425184226,6.009164333343506
35097,0425184226,7.2659382820129395
102248,0425184226,6.75632905960083
103445,0425184226,7.333746433258057
114341,0425184226,6.75632905960083
240484,0425184226,6.465063571929932
251890,0425184226,6.830382823944092
118434,0375500766,6.187435150146484
180591,9724119378,6.987190246582031
6575,0060929790,7.539557933807373
20627,0060929790,8.816446304321289
37974,0060929790,8.538244247436523
43246,0060929790,8.803506851196289
146932,0060929790,8.93232536315918
201290,0060929790,6.998788833618164
204802,0060929790,8.082611083984375
218721,0060929790,7.0793137550354
165,0060976845,5.403090953826904
11724,0060976845,7.540947437286377
26598,0060976845,7.960414409637451
39733,0060976845,6.948273181915283
40914,0060976845,7.535787582397461
60375,0060976845,6.948273181915283
61854,0060976845,7.000838756561279
62208,0060976845,6.6057891845703125
